"id","profileName","text","date","title","rating","images","helpful"
"R1CQNQ1AR3RVIA","Archana Minz","
  As the book says, ""You will come to know how you can have, be, or do anything you want.""So unless you buy this book, you won't know it's importance.. I m glad I bought this book.
","Reviewed in India on 16 October 2018","Unless you buy, you won't know it's importance of the book",5,"https://images-na.ssl-images-amazon.com/images/I/81kKHnZ6kPL.jpg","1"
"R31QIXNQJDZYPY","Amazon Customer","
  Helps you too change your thought process. Content of the book is  very nice. but.. Felt as  repeatation is more and full of exaggeration with un necessary definitions. Would have been more simpler English, and with many more practical examples and experiences. Still , i recommend this book to read in view of the content.
","Reviewed in India on 17 August 2019","Go for this book if you are trying to change your thought process",4,"","0"
"RUFGX6NL9G9ZG","Sarthak Gaur","
  I recently bought the book from Amazon and immediately i returned it because the quality of the book was not good and product was not genuine.I didn't expect from Amazon.
","Reviewed in India on 10 August 2017","Amazon is not good enough",2,"","1"
"REQZTYWI16R4P","Amazon Customer","
  This book is a great book, but only if you are ready. You can reject it as mumbo jumbo, or you can really think and ponder and read it with an accepting mind. And if , ladies and gentlemen, you really do so, your life will transform.
","Reviewed in India on 24 August 2019","Are you ready",5,"","1"
"R190T9OSVA0TOU","Madhavi s bhickta","
  The book does not look like an original printed edition but seems to be a photocopy of the originalSome if the pages are not at all readable.. very poor quality
","Reviewed in India on 5 September 2020","Poor printing",1,"https://images-na.ssl-images-amazon.com/images/I/613mhsQFMyL.jpg
https://images-na.ssl-images-amazon.com/images/I/61DSCciFT7L.jpg
https://images-na.ssl-images-amazon.com/images/I/71bRjqVZZxL.jpg
https://images-na.ssl-images-amazon.com/images/I/71gsGyiL0xL.jpg","1"
"R3U8GXJF0Q5FMX","Dhaval","
  So i had watched this film on Netflix. And later on ordered the book too. It is really wonderful book, Best part is this book has all of your Answers. I was also shocked to see that the dreams which i wanted to make it happen when i was small,  as i grew up it started turning into reality. It's all about waiting and believing. Law Of Attraction superb part. Hd to read 2time also to get proper knowledge
","Reviewed in India on 29 November 2018","Perfect book",5,"","1"
"R1IQ0RG79JALSU","Sid","
  I have read this book twice over the last 8-9 years. Finally decided to purchase it. Intend to read it again soon. No harm in trying and bringing positivity and optimism in our lives. That can only be a good thing. This is till date the Only 'self help book' (in a sense...) that I have read, and would recommend.
","Reviewed in India on 4 April 2020","Good book",4,"","0"
"R3U8FXF1TAV2F2","SOUMYADEEP SARKAR","
  I DONOY GO WITH THE PHILOSOPHY OF THIS BOOK .I DONT BELIEVE IN THE LAW OF ATTRACTION .IN BELIEVE LIKE ATTRACTS UNLIKE. EVEN IF THIS BOOK IS CORRECT FOR THE AUTHER WHY DINT THE AUTHER GET THE NOBLE PRICE.
","Reviewed in India on 14 May 2019","NOT AGOOD BOOK",1,"","1"
"RPPVO4FRRJG4G","Chandrakant Patel","
  My heartfelt commendation to the author for consolidating the learnings and insights from 24 notable authors from all around the world.. I would sincerely recommend this book to a person, who genuinely want to improve on any area of life like health, relationship, work, wealth, happiness and success, while fulfilling your dreams and goals.. Awesome treatise..!! Best regards
","Reviewed in India on 29 August 2019","Comprehensive book on law of attraction and self improvement:",5,"","1"
"RHNHWV13PI0V2","Sharmistha","
  A must recommended book for all age of people. After reading the book, you will surely get all answers you have ever been looking for, all your troubles will vanish, you will feel as light as a feather. Most importantly, you will start living a life of your bestest dreams.
","Reviewed in India on 2 September 2019","The key to life",5,"","0"
"R1AECSR2PCRWUT","Anu","
  This high quality book is like a children’s book with colour and small pictures. (Maybe because its a 10 year special edition I don’t know) Can’t tell you the joy and peace it has brought to my entire family. Life is indeed beautiful.
","Reviewed in India on 6 March 2019","Thanks much for the book",5,"","1"
"R8ZA8UDIMDJG3","Maruata","
  This book has changed my Life and way of thinking. Positivity can do anything ... this is what I learn the moat from this book.It changes the way I talk, the way I express, the way I learn, the way I move forward and many more.
","Reviewed in India on 11 February 2021","Superb",5,"","0"
"RZ6HBLBRG7ZG1","san","
  Maybe you are not sad or unsuccessful without a reason,  you just need to know about the law of attraction and do some positive affirmations.I gifted this to a friend when he was down mentally and emotionally and it did wonders to the guy . So please go for it.
","Reviewed in India on 31 October 2019","Do read.",5,"","1"
"R1VBMALZ0627G3","Bhavna","
  Fantastic. One of the best books that i keep coming back to time and again for the positivity it has to offer. Found it so nice that bought tha hardcover too after the kindle edition. It's a delight to read Rhonda's books in hardcover.
","Reviewed in India on 2 December 2020","Marvelous!",5,"","0"
"R2OXW2HJWKMA8K","mita sinha","
  Got a duplicate copy of the book.  The print is horrible. Doesnot get the feeling to read it.
","Reviewed in India on 30 November 2017","The print is horrible. Doesnot get the feeling to read it",1,"","1"
"R3ANM5OK619QHS","Amazon Customer","
  I got duplicate book. It was xerox copy of original book. binding of book was not proper. Paper quality was not at all good. Due to xerox copy book was very heavy in weight. Also. there was a black shades on each page.
","Reviewed in India on 3 September 2020","Dont buy this product",1,"","1"
"R3QWZC6P9ZNUYA","Shilpa Singh","
  What a book totally changed my life and way of thinking this is what I wanted since I've come into this world. Something was missing and this fulfilled it. This book is better than power and magic
","Reviewed in India on 4 December 2017","This book is better than power and",5,"","1"
"R12EI2LY89254K","OngmuNAME_NOT_RETURNED","
  Worst experience ever. Ordered a hardcover of this book and received a paperback of it. Promising a particular item and delivering something else of lesser value was so not expected of Amazon. You lose my trust herefrom
","Reviewed in India on 6 February 2018","Worst delivery",1,"","1"
"R1UAAHKELS9RDA","Kindle Customer","
  As you go along the book you comprehend the law of attraction and how it can be applied in our lives. The reader gains confidence and faith in himself/herself of having a full and rich life by applying the secret.
","Reviewed in India on 21 April 2021","Epitome of Positivity",5,"","0"
"R1INOU1516TX88","Acc","
  The book is awesome But the kindle edition has some problem. Certain pages are not loading on my Kindle e reader.But it works fine in kindle application on phone.
","Reviewed in India on 18 April 2021","Kindle edition needs improvement",4,"https://images-na.ssl-images-amazon.com/images/I/91JFc4N7kxL.jpg","1"
"R3EMGTD0RACMI4","Sreeja","
  This is the only “self-help” book that genuinely kept me motivated for a long period of time and made me want to follow its teachings, not because the teachings are easy to follow at all, but because it explores the power of the Mind, which while reading you realise you’ve never ever done for yourself before, so it makes you want to try to see if it works.
","Reviewed in India on 8 October 2019","Excellent read (if you apply)",5,"","0"
"RJH2I3CD22XGQ","agnivesh zikar","
  WordlessI saw this movie which was received from one of my very dear friend and was inspired to read thisTrust me you will change the vision to see towards your lifeI consider this to all young group people's to get a excellent vision towards your life""If you can imagine it in your mindYou can experience it in your reality""
","Reviewed in India on 19 July 2018","Wordless...",5,"","1"
"R1TPNLIAH3ZY5S","Rakesh GK","
  The book is very interesting. This book has to read in everyone's life and has to be kept in your book rack. Only thing which I felt bad is, I have not got any bookmark in the package. Is the bookmarks do costly or not in stock with the seller/dealer. If that so, charge for the bookmark in the package so that we will not go in search of bookmarks. This is not the first time I have received the book without a bookmark. Maintain some standards for this book.
","Reviewed in India on 18 November 2019","Very good book ( without a bookmark )",5,"","0"
"R35QGWYGHPSO9X","PRIYANKA MAZUMDER","
  Loved every boy of it. It's a game changer. Truly motivating and inspiring. This book is a treasure, you don't get over with it in one read, it's that kind of a book which you keep, feel, see, re-read and slowly let it sink.
","Reviewed in India on 27 April 2021","Superb mind-boggling contents",5,"","0"
"R13H7T54E5JVN5","Savita sahni","
  This book has given the key to a happy , successful and full life .Negativity has disappeared from my thoughts. I have more confidence in my abilities. I feel re-energized as if I am young again . i don't look back at my failures but move forward enriching my life with the beauty of this world. The Secret has been a discovery of my spiritual self. Thank you Rhonda Byrne.
","Reviewed in India on 13 January 2021","Law of attraction",5,"","0"
"R252I8ZC5DY2H5","Mahesh","
  A must read book for everyone which emphasize the way how you want to be what you want to think.Steps will help to attract the things which you want (Only good Things)
","Reviewed in India on 28 December 2018","Good Book for every one",5,"","1"
"R2357E54UMS1C5","Kuheli M.","
  I donno what to say cuz I didn't finish the book yet! Fiction lovers be aware!!...cuz it's a self help book!! It actually deals with the greatest secrets which, even if people know, they donot utise it in their lives!!  For detailed review, check my bookstagram account @the_bookohlic !All totally, it's a good book!
","Reviewed in India on 4 November 2019","Not bad",4,"","0"
"R1JZI3E63VKYX1","SREENIVASULU KOPPARAPU","
  ""The Secret"" is really the one book that has revealed how things go in one's life. Explains very well about how we come across certain situations and Why? This book is a gift. It was an eye opener. I credit my success to this book and completely promote it to everyone.This is a Must read for everyone.Rhonda Byrne you are awesome. I salute you for this amazing gift!
","Reviewed in India on 30 June 2019","Amazing Book that opened my mind and gave me a vision for my life",5,"","0"
"R9K6H2FZPW4HD","Sreekanth","
  Good quality product. The got the original one itself. I was kinda afraid whether i will be getting a copy as per said by some other reviewers. But the product i received was in good condition.
","Reviewed in India on 3 December 2017","Original product.",5,"","1"
"R2B1SZ5I8Q4BL3","Amazon Customer","
  Its all about life. Live the life. Achieve life. Create ur life. own ur life. Coz u r life. U r the Power.
","Reviewed in India on 2 September 2019","Life",5,"","1"
"R1FC380LD1ZQMK","Yashu","
  One of the best self help book I've ever came across. Believe in the manifestation of SECRETS and in no time you'll witness miracles unfolding in your life. I'm asserting with experienced as this book has transformed me completely and does wondrous for me within weeks of reading. Definitely give it a read and hold on to the belief of secrets and trust me it'll work for you as well.
","Reviewed in India on 21 July 2019","Complete Gem",5,"","0"
"RU0UZYI4T6B3U","Neha Singh","
  It has actually changed some of my perception. But still have lot of old beliefs carrying. But it will change eventually. It is a must read. If you had just begun reading. Full of optimism. And you will eventually realize how worthy you are. God bless you all
","Reviewed in India on 26 May 2019","Still lot to find",5,"","0"
"R23PE32HZCPQEL","Neelam Kaur","
  There is no doubt why people have been praising about it. I could not keep aside the book till I completed. It infuses positive thinking and one becomes conscious of their thoughts. I have started my second inning with this one.
","Reviewed in India on 3 June 2019","Great!",5,"","1"
"R3GMAQPFWA18YK","Kindle Customer","
  The secret is one of the best books I ever knew.....I liked....rather loved each n every word it says and teaches.....now all the things that used to happen by this method is known to me n now things start making sense to me......now I know what I have to do ......thanks to the author of the book for such a wonderful time I had with this book.....I recommend each n every person to read this book.....it's worth reading!!! Loved it❤️❤️
","Reviewed in India on 22 December 2019","The secret is revealed wonderfully",5,"","0"
"R2AJHEI7OY47WS","Mohit Singh","
  If you would get any doubt after reading this book that is it worth? Then i would say yes, because it's gives you the positive thoughts along with new way of thinking which every one should know. And the most important is has the secret. And we all had experienced it in the past but we had not noticed. But after reading this book you will notice. I'm 100% sure. Thank you.Your Well Wisher- Mohit.
","Reviewed in India on 30 July 2019","Must Buy.",5,"","0"
"RBWMULA69W1GM","SUNIL KUMAR MITTAL","
  In life there are several things that we must know as soon as possible. This book will give us insight of something very important, very useful.I highly recommand it to everyone. This is not a philosophy, It is a universal truth. We all musylt know it and try to implement it.
","Reviewed in India on 11 April 2020","Must read book for everyone",5,"","0"
"R3BTOUS9S49UZY","Sn","
  I received the book in the best quality, hard cover quality is really good, Must Purchase, Must Read and Must follow... it ll for sure change your life... rather it will reconstruct your life in the Best way you want it
","Reviewed in India on 20 June 2019","Have faith and follow this, It will Reconstruct your life in the Best way you want it",5,"","0"
"RS9BNCQ2CMHWR","Kanika","
  This is my favourite book :) I have been using the secret since a long time and it always works! I have read it before but ordered the book to keep it with me always. The pages are glossy and clear and the book is perfect :) Thank you!
","Reviewed in India on 28 April 2019","Glossy Pages and Amazing Book",5,"","1"
"R2C6EBS4YZE2AN","Raghunandan Rao","
  You have to read the book. You have to absorb every word. You have to believe in the power of your mind and the power to attract. The book has opened the window of your mind to those powers.I have absorbed each and every word and have practiced the exercises. I have started achieving and attracting what I need. My relations to begin with.The book is nothing short of remarkable. I'd highly recommend viewers to read The Secret and move on the The Power and The Magic.The book is a miracle for those who believe there is no hope. THERE IS HOPE.
","Reviewed in India on 1 May 2015","The Power and The Magic of The Secret",5,"","0"
"R2T4914LWZLJJC","Divya_happy","
  Delivery was good since I got the book as such without any torn pages ..print quality is fine.. satisfied by the delivery ....the book is worth reading I heard this from my peers..Im going to start reading from today and will post my review about the same
","Reviewed in India on 5 October 2019","Good work by amazon",5,"https://images-na.ssl-images-amazon.com/images/I/71i6Cj88KrL.jpg","0"
"R2UV6ZCY3SYTYS","Isha","
  Commonly read book by the people these days and ofcourse the good one if you wanna know about LOA.... Its not that deep but you can start from thus
","Reviewed in India on 14 May 2020","Happy purchasing",4,"","0"
"R3GKY6AVDJFU6D","Vishnu G","
  100% genuine hardcover book...loved it very much...I already read the book once..10 years back..when I was a college student...I admired the book so much that it's first in my best books I had ever read...It was my wish to buy this book for myself, once I'm grown up... But it took 10 years to reach me...I believe something magical is going to happen...because Secret is with me...a must read book for every dreamers... Rhonda Byrne...Thank you...
","Reviewed in India on 4 October 2019","Don't think...Just buy...100% genuine hardcover book...",5,"","0"
"RQGGL048OEI3Y","Muskan Arya","
  Delivered on time and good condition.Don't think too much just buy it. You'll be happy with your decision.I bought it and trust me I have changed my life and now passed it to a friend as she really needed it.
","Reviewed in India on 31 May 2018","Must buy and pass it.",5,"","1"
"R3BH2W3Y4IXTV7","Amazon Customer","
  This is my first book which I have completed first. Totally this book is ineffable so I can't express in words. But you can't strictly follow the contents what the book says because due to your circumstances. My personal opinion you should avoid your comfortable zone and you should keep your surroundings positively as much as possible
","Reviewed in India on 18 January 2019","Ineffable book",5,"","0"
"RZ19TSJCCLTU2","Anindo Banerjee","
  A splendidly written book that’s a must read for anybody looking for self improvement. Discusses in detail the law of attraction and how to use it in one’s favour. Imbibing the virtues mentioned in the book would help one alter their thought process and with it change their version of life!. Happy reading!
","Reviewed in India on 31 July 2020","An engrossing read",5,"","0"
"R3P8B7QJIFBWXU","Rajes Murugasamy","
  Such an amazing book.I took one week to read this type of books. But i completed this book within 3 days.If you planning to buy he secret book, i strongly recommend to you buy the hard cover from this seller.Paper quality is awesome like content of this book.Due to this paper quality, it created a reading interest.
","Reviewed in India on 18 December 2020","Awesome content & quality of hardcover book is so nice.",5,"","0"
