"id","profileName","text","date","title","rating","images","helpful"
"R25B3LWGI1QW2E","Vicky","
  The content of the book is engaging.The language is lucid and  comprehensive. A true Sadhguru fan would find that every single word he reads here is like hearing Sadhguru's discourse. Managed to read almost 15 pages on day 1. Looking forward for some intriguing twists and turns.
","Reviewed in India on 24 February 2020","Engaging and Brilliant.",5,"https://images-na.ssl-images-amazon.com/images/I/71E1L4qjX1L.jpg
https://images-na.ssl-images-amazon.com/images/I/71RjpqjUCEL.jpg","1"
"RTL16MXVMQO8Z","vinay","
  Things we used to listen from our father and grand ma were told with such clarity and with sense of logic to connect the links so perfectly . Glad I got the opportunity to read this book and his grace was upon me to witness and experience this book. Sadhana towards making this life continues as a promise as u have asked from me. Shiv ShamboThis book is for all of whom who seek answers to become aware of our journey here and there after .Must read for all who are following their sadhana daily . It just makes it more meaningful to do it with more focus and involvement.
","Reviewed in India on 8 April 2020","Content so precise to just soak into and become less of yourself!",5,"","1"
"R29SIUNITCTQGD","Just Another Customer","
  To be honest for past 4 or 5 years i have been looking for meaning of death and what happens after death. Ofcourse i can't talk about it with someone otherwise they will have negative notion about me. It is just me who is delving for more and try to be more aware about the concept of death. This book gave me various perspectives and i got my answers at some levels.The book is not a read for entertainment. In a video Sadhguru said, one must read the book in a few sittings. Digesting that much in a few sittings was hard for me. I am glad he has decided to go real deep and detailed here. This one goes beyond, sharing some not easily palatable details. Sadhguru with his astonishing skill to evoke ancient wisdom, juxtaposed with his keen insight into modern, contemporary life, the chapters roll along effortlessly. I am personally happy that he has lifted the veil a little bit on things not in the realm of ordinary experience.I will definitely re read this book. Informative and enlightening read.
","Reviewed in India on 17 December 2020","Good book",5,"","1"
"R3H4W0NEWLWNDI","Brit","
  I had bought this book as soon as it was out in the market through Amazon but had not read it after Chapter 1 due to work commitments. I thought I could read it later when I get free. Even during the corona times, it never occurred to me the importance of such a book in my life, until recently.Only when my brother died suddenly in July of drowning, death came as a shock and reminder that anyone can die. As a young life, he exited so abruptly that I was not able to digest what happened. This book served as constant support when I was struggling with the loss of my brother. Reading this book made me emotionally stable and look at life afresh.I became aware of the life process and, most importantly, the truth of death as a natural phenomenon and not as a stigma. It is a must-read for all those who shall die; in fact, for all those who want to live life fully and die peacefully.- Britty Baby
","Reviewed in India on 7 September 2020","A must read to live life fully and die peacefully",5,"https://images-na.ssl-images-amazon.com/images/I/61eGH6qkQCL.jpg","1"
"R9C8DAFEX9ISC","R SRIRAM","
  I have been wanting to read this book since its launch. But by reading the synopsis of the book, I thought lot of the content will go over my head. I thought it would be about various lokas like pitru lok, indra lok and all that. But having purchased and read the book last week, I found it an amazing read touching on all aspects of death in the journey of life. If you cannot live well at least learn to die well 🙂. Yes, for people totally unexposed to eastern philosophy some chapters may seem very heavy. For those who are even little bit familiar of things like pancha bootha (5 basic elements) and prana, etc. it's relatively easy to understand. Having said that - there is a way to read this book. You need to trust the author on his immense wisdom and read with an open mind. Only then you can get the full benefit of reading this book. With our limited knowledge it is just not possible to imagine everything that is stated in the book. And just because we are unable to imagine does not mean that it's not true. Do not pick up this book if the purpose is to evaluate how well the author has written or how he has presented the facts and so on. You can pick up other books for the purpose. I have read a lot over the years but still the way this book presented new facts and new insights is amazing. Glad that I did not let it pass and purchased it. As I close the review remembering this line from a song - Zindagi tho bewafa hai ek din tukrayegi. Mauth Mehbooba hai apne saath lekar jayegi. Marke jeene ki ada jo duniya ko sikhlayega
","Reviewed in India on 22 September 2020","At least die well if you cannot live well",5,"","1"
"RWONDH8PXKAG3","Shilpa","
  Thank you Sadhguru for this AMAZING Book 🙏 I was waiting to read it. It brings clarity and deeper understanding about Life and Death and other aspects related to these. Makes me more conscious of my actions each moment. It's a priceless treasure to receive it from Sadhguru. 😇🙏🌸
","Reviewed in India on 22 February 2020","This book made me understand how to become a ’LIVING DEATH’",5,"","1"
"R1R37RG0ABV0WT","Shoonya","
  I completed the book and it's very much informative. It clears confusion about afterlife, death and this life. It clears confusion about Samadhi and Nirvana.
","Reviewed in India on 27 February 2020","A Must Read for All who shall die",5,"https://images-na.ssl-images-amazon.com/images/I/517Cwrn-BgL.jpg
https://images-na.ssl-images-amazon.com/images/I/61WYvrVAF1L.jpg","1"
"R1FF52OMYQTALN","Srimant","
  I have read other books of sadhguru and seen many discourses he has given. What generally happens in these is that he teases topics but due to a paucity of time, or due to the fact that people will not digest what he says properly, he does not go into great depth on many topics.This book is fundamentally different on that count. It is like a treatise on death and what is done around it. The scope of this book is incredible with so many ideas getting explored that it requires a second read at the very least. From infants to adolescents, from materially obsessed to mendicants, this book covers all aspects of death that I had thought to enquire about and much much more.It is my humble request to any reader of this book. Dont believe or disbelieve anything that is written. Just digest it and see where things go from there. There is little that we can show as ""proof"" for what is expressed in this novel, but it makes intuitive sense.In conclusion I will just say that I had no idea that death is such a deep subject and our yogic methods had such profound explanations for it. If you can keep your ideas aside and simply consume the book, the scope of things that you will learn in this book about death is truly incredible.
","Reviewed in India on 13 March 2020","Truly a treatise on death",5,"","1"
"RP21NB6363A73","Saurabh","
  This is not a review, just a suggestion to those who are looking to buy this book.Finally Sadhguru has decided to go real deep and detailed here. I would say his earlier books have suggested us how to be exuberant and alive .. while this one goes beyond, sharing some not easily palatable details to supposed scientific minded folks.I am personally happy that he has lifted the veil a little bit on things not in the realm of ordinary experience.Take a chance, buy this and read it cover to cover.
","Reviewed in India on 6 September 2020","Unlike anything ..",5,"","1"
"R3L2V1A9N6B64O","Aditiraher7","
  It's a great book to understand the ancient yogic wisdom behind death rituals and practices in India. It also explains death in great detail as a life process and it's must read for all the spiritual seekers. But common people will not find anything interesting in it. I loved the book but I found it insufficient. It just provide you with lots of yogic information but it doesn't teach you how to live or how to die consciously.
","Reviewed in India on 22 April 2020","Not much helpful!",3,"","1"
"R24FNVOSM198L","Sarthak Arya","
  The book is amazing but the condition of the book was not good its cover page was folded. Please take care next time books are very important to some people...
","Reviewed in India on 25 February 2020","Awesome book!!!!",4,"","1"
"RSF8GEDU2TAWB","Amazon Customer","
  Very informative n enlightening book as most of us r not aware of how gradual death is. It's not a single moment activity but a sequential process.It definitely brings a perspective change n somehow makes us ask the question frequently what if I die tomorrow. This question brings an instant clarity in any situation. Thanks to Sadguru.But for people who have been on the spiritual, journey already, some of these concepts might not be new.
","Reviewed in India on 30 October 2020","A must read book.",5,"","1"
"R2SFF3KHTNS4NX","Amazon Customer","
  brilliant book. I just couldnt wait to complete reading this book. Gives u so much knowledge abt so many rituals which r practiced and now u know whay they r done whats the logic behind it. So well written. I have recommended this one to so many people. Definitely should be read by all as only thing we're sure abt is death. Its not at all dark or scary or sad its v practicle jus like any of his other books
","Reviewed in India on 5 September 2020","must must must read",5,"","1"
"R3BQ3H2NDH0UPI","Lokesh","
  Never thought I would read a book in this life, apt that the one I did was about Death😊.. would have truly missed if I had left my body without reading this riveting narration on death and life..
","Reviewed in India on 27 February 2020","Living Death before you die",5,"","1"
"RCWSW736DE47C","Akhil sajeev","
  Explored dimensions which are beyond the realm of science, but without this subtler aspect of the creation you and me would not acquire a body to make theories and conclusions about the universe. I've been scientific till 22 when something broke within me and I realised the limitation of science. I ventured into after life, near death experience, out of body experience, etc and nothing could settle me, lot of sleepless nights. And somehow started watching videos of Sadhguru but I was reluctant to listen to his words. At first science and spirituality sounded like polar extremes, then I started watching frequently, didn't settle my craving to know something beyond the body, though I enjoyed the wisdom cuz it gave me clarity in life. This hunger has led me to a point where I'm little loose my habits, my individuality etc and I'm left with a sense of dissolution. This book is just a stepping stone for me bcuz there are so many technologies by Sadhguru to know this experientially. Reading the book I felt thrilled, fearful, joyful, peaceful, ecstatic, humble etc
","Reviewed in India on 16 November 2020","Thrilling and ecstatic as it was knowing the nature of my existence",5,"","1"
"R34YUOIS5QB6JJ","SNEHASISH ROYCHOWDHURY","
  Frankly speaking, I have watched a lot of Sadhguru videos on Youtube. What I concluded after hours of videos that this man understands death better than most of Us. So excited I was while ordering this book. I completed reading this book yesterday. This book is all about Sadhguru & founding Isha, consecrating Dhyanalinga, his rebirth stories, his charisma, declaring himself being Enlightened & what not! To be honest, I couldn't digest all these stories with my rational appetite. I was expexting some philosophical food for thought on death & I am disappointed.
","Reviewed in India on 17 November 2020","Couldn't match my expectations",2,"","1"
"R34ILXBE78IYIB","Amazon Customer","
  It had always terrified me of losing my loved ones and the thought to carry on living without them. This book has brought me an immense sense of relief.Thank youSadhguru
","Reviewed in India on 1 March 2020","I am no longer terrified of losing my parents to old age",5,"","1"
"R20P0UEIFZPH1V","KRishna bharadwaj reddy","
  Sadguru  has very explained  regarding death and rebirth and how to burst the bubble of life  and death and how become a big bubble that can be noticed. We all live  life  as if we are eternal but once we go through this book we come to ground reality that the loan we have taken from this earth is going to be repaid some day and this book also enables us to know  our karma and how we can burn our karma faster and burst out bubble  and escape being popping up again. It touches the core secrets of life and death  which is a very deep and profound  knowledge  which has been poured as a result of Sadguru multiple lifetimes of energy. I feel in Hindu tradition  they play bhagavath  Geeta when some one dies that can be replaced by the content of  this book coupled with Sadgurus magnetic  oration  which can touch and change many life's.
","Reviewed in India on 15 February 2021","Must read for all the mortals",5,"","0"
"R2AAXCVZ0YIAKA","Jaspreet Kaur","
  I've read several books on such topics - yoga, kriya yoga, mantras, meditation, manifestations, frequency/vibrations, etc. But I'll be honest, this one book changes everything! Very to the point but at the same time, extremely easy to understand. It reveals to you so many things you long to know. What's death or more importantly, what's life.. Why are we here.. Who we are.. Sadhguru's profound insights and wisdom has never been shared like this before.. Please do yourself a favor and order the damn book! :D :D
","Reviewed in India on 5 May 2020","A must read for everyone! What a revelation!",5,"","1"
"R2ANDTFSQA10SU","Anil D.","
  First Of All Sadguru Ji Is Very Good And I Am Following Him Since 2 Years And Yeah About The Book Received It Today Havent started Reading it Till Now But The Quality of The Book Is Rather Than The Inner Engineering One  Because the Hard Cover In This Book Feels Like cover quality of this book is Good And It is Preety Decent But Inner Engineering One Cover Quality Is Very Bad Fells Like A Paper If You Fold It Will Easily Fold And IF You Touch It With Wet Hands It Would Take That Water But Not Book Death One Wrote A Lot About The Cover Will Write About The Book In Future😃😄
","Reviewed in India on 23 August 2020","As Usual Amazing📖📚",5,"https://images-na.ssl-images-amazon.com/images/I/814l1HROLvL.jpg
https://images-na.ssl-images-amazon.com/images/I/81NqoAG6mLL.jpg","1"
"R3EL9FDR4UNE1E","Ashok Gyanchand","
  No one is spared by death. Most of are afraid of death and avoid knowing about death due to fear it in their mind. However this unavoidable last part of our present life we are very little inclined to know in detail about it. Sadhaguru has given in-depth knowledge about it in this book to face death fearlessly and sail through it as event of spiritual journey further.
","Reviewed in India on 8 June 2020","Life and Death are to be faced by all living on this planet. We have number of books on life but few on death. Book explaining secrets of death.",5,"","1"
"R2JKFMO77E0CNN","Anupam","
  As always, Sadhguru talks in detail and in-depth about life and what lies beyond life in this book. Those things which I used to hear from my parents and grandparents and disbelieve them, after reading the same things in this book, there seems no point in not believing them. One thing is definitely true that the human mind has its limitations and there are so many dimensions beyond us. A must-read book for all those who are interested in knowing different dimensions of life with an open mind.
","Reviewed in India on 25 June 2020","Mind blowing explanations About human life!",5,"","1"
"RVOS1TN6KMJBM","S. V. Sashank","
  The book is comprehensive and written a little differently from the other books by Sadhguru. It's detailed, delving into various aspects of death, and dying. The book is not a read for entertainment.In a video he said, one must read the book in a few sittings. Digesting that much in a few sittings was hard for me.The book has had a transformational impact on me. My own awareness of my mortality has increased significantly, as I read the book...
","Reviewed in India on 30 May 2020","It's a treatise on Death",4,"","1"
"R2BCHAYW0PII17","Riana Rai","
  Anybody out there who is... Probably more attracted to the book by its tittle... And obviously sadhguru! This book is a must read and worth the money.!!! It doesn't matter if you're a Hindu, Christan Muslim or Buddhist or from any religion for that matter.. This book is for all to read and it might help you on preparing yourselves on facing your biggest fears in life... Which is for most people.  DEATH!
","Reviewed in India on 21 July 2020","A must read!!!!!",4,"https://images-na.ssl-images-amazon.com/images/I/7135xBPH13L.jpg","1"
"R2OA6HPVJQD484","Pallavi bujrug (kadam)","
  Not even half way through...this book is filled with life.....all the right and wrongs we do and about death that  just completes life! So all those scared of the title...just give it a try!! ! How was I so much scared and psychotic about such a vital aspect of life-the death,all these days?!..It tells on every page ,atleast once ,how significant experience life is and how easily with a little consciousness one can make it fruitful. The book certainly touches some vast and mostly unknown aspects of death,I had sparsely heard of..enjoying reading it 100%.. Love you SADHGURU..Namaskaram.
","Reviewed in India on 4 March 2020","Oh..this is life!!!",5,"https://images-na.ssl-images-amazon.com/images/I/71qWLD2eBoL.jpg","1"
"RG8KOGL1Z0VZQ","Bishakha","
  Most of the things written in this book are the rituals we have been doing but don’t know why we are doing them. And as his other books and YouTube videos goes, here too, Sadhguru has successfully answered the ‘why’ to every doubt in our mind (at least mine for sure).I can now live a consciously for the rest of my life after knowing all these secrets of life and death. And, of course, die in a better way.
","Reviewed in India on 7 April 2020","A Told but Forgotten Story",5,"","1"
"R3JZDB8FNNJ8TE","Naresh Bhati","
  Finally, I have got my desire answers which I was seeking from my early years . Makes me wonder why do we always want the things which have nothing to do with present moment. I see clearly how this fear of death makes us more vulnerable in life and make us die everyday . Thank you for this ecstatic wisdom of death.
","Reviewed in India on 11 November 2020","Ultimate guide on life and afterlife",5,"","1"
"R1T3VYP0FBVUB8","Monika Dhingra","
  No it didn't reveal any big mysteries, but it did made me inquisitive about the various sadhnas that can be possible for liberation. God knows when mortal me will be able to make time for it, but nice to know there is something out there and nice to know what Hindu death rituals are and why they are done.
","Reviewed in India on 3 May 2020","Deep, unique, intense",5,"","1"
"R3TB317ZCVZQB5","Devesh","
  This book can hit you like a pebble if you have been close to Indian roots or are a seeker but like boulder if you are a 'believer'. Would recommend slow paced reading as this can be quite overwhelming to most people. It has the power to awaken you and make you realise many things.
","Reviewed in India on 24 July 2020","Read 'Death' to know about this Life",5,"","1"
"R2QJS5025WXPR1","Nagaraju Ganne","
  I'm getting to know the tools that Sadhguru offered in the book for those who shall die. For their death to happen peacefully, if not their life. One of the examples is given In seventh chapter: Assistance for the Dying. The consecrated chant(Bhramananda Swarup) going on near the deathbed.Just as Sadhguru said in one of His poem's, his whole life is to fulfill the promise that He is.
","Reviewed in India on 25 May 2020","Sadhguru",5,"https://images-na.ssl-images-amazon.com/images/I/61TZiLrJ+WL.jpg
https://images-na.ssl-images-amazon.com/images/I/71u8HgrNXGL.jpg","1"
